<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SHFE_PB1_ON,D,20121228,000000,15100,15115,15085,15095,414
SHFE_PB1_ON,D,20121227,000000,15130,15130,15100,15105,68
SHFE_PB1_ON,D,20121226,000000,15105,15105,15070,15085,128
SHFE_PB1_ON,D,20121225,000000,15115,15125,15095,15100,70
SHFE_PB1_ON,D,20121224,000000,15085,15150,15085,15120,144
SHFE_PB1_ON,D,20121221,000000,15130,15135,15100,15120,134
SHFE_PB1_ON,D,20121220,000000,15105,15175,15105,15160,184
SHFE_PB1_ON,D,20121219,000000,15190,15190,15130,15165,92
SHFE_PB1_ON,D,20121218,000000,15170,15200,15150,15175,122
SHFE_PB1_ON,D,20121217,000000,15100,15190,15085,15160,330
SHFE_PB1_ON,D,20121214,000000,15135,15200,15120,15155,148
SHFE_PB1_ON,D,20121213,000000,15195,15205,15145,15175,240
SHFE_PB1_ON,D,20121212,000000,15130,15180,15130,15160,230
SHFE_PB1_ON,D,20121211,000000,15210,15235,15155,15175,276
SHFE_PB1_ON,D,20121210,000000,15120,15150,15120,15135,248
SHFE_PB1_ON,D,20121207,000000,15140,15145,15065,15090,262
SHFE_PB1_ON,D,20121206,000000,15190,15205,15140,15155,96
SHFE_PB1_ON,D,20121205,000000,15125,15240,15125,15175,184
SHFE_PB1_ON,D,20121204,000000,15245,15260,15130,15235,330
SHFE_PB1_ON,D,20121203,000000,15400,15400,15260,15310,238
SHFE_PB1_ON,D,20121130,000000,15400,15400,15235,15270,406
SHFE_PB1_ON,D,20121129,000000,15255,15275,15205,15230,116
SHFE_PB1_ON,D,20121128,000000,15270,15275,15240,15255,252
SHFE_PB1_ON,D,20121127,000000,15340,15340,15245,15285,162
SHFE_PB1_ON,D,20121126,000000,15340,15340,15275,15310,504
SHFE_PB1_ON,D,20121123,000000,15200,15270,15200,15230,136
SHFE_PB1_ON,D,20121122,000000,15280,15280,15235,15245,120
SHFE_PB1_ON,D,20121121,000000,15270,15285,15190,15230,124
SHFE_PB1_ON,D,20121120,000000,15360,15360,15275,15305,226
SHFE_PB1_ON,D,20121119,000000,15370,15370,15280,15305,78
SHFE_PB1_ON,D,20121116,000000,15405,15440,15310,15390,344
SHFE_PB1_ON,D,20121115,000000,15300,15420,15300,15365,362
SHFE_PB1_ON,D,20121114,000000,15470,15470,15345,15380,676
SHFE_PB1_ON,D,20121113,000000,15370,15380,15305,15345,468
SHFE_PB1_ON,D,20121112,000000,15295,15340,15185,15230,450
SHFE_PB1_ON,D,20121109,000000,15530,15580,15400,15485,666
SHFE_PB1_ON,D,20121108,000000,15240,15295,15235,15260,100
SHFE_PB1_ON,D,20121107,000000,15325,15360,15300,15320,112
SHFE_PB1_ON,D,20121106,000000,15235,15320,15220,15265,140
SHFE_PB1_ON,D,20121105,000000,15160,15280,15120,15155,170
SHFE_PB1_ON,D,20121102,000000,15350,15380,15260,15305,220
SHFE_PB1_ON,D,20121101,000000,15255,15315,15220,15255,114
SHFE_PB1_ON,D,20121031,000000,15220,15280,15220,15255,134
SHFE_PB1_ON,D,20121030,000000,15105,15190,15105,15160,28
SHFE_PB1_ON,D,20121029,000000,15210,15230,15130,15165,136
SHFE_PB1_ON,D,20121026,000000,15260,15265,15140,15210,270
SHFE_PB1_ON,D,20121025,000000,15305,15370,15255,15330,192
SHFE_PB1_ON,D,20121024,000000,15450,15450,15290,15330,176
SHFE_PB1_ON,D,20121023,000000,15430,15450,15305,15395,226
SHFE_PB1_ON,D,20121022,000000,15540,15550,15465,15525,80
SHFE_PB1_ON,D,20121019,000000,15690,15710,15600,15635,92
SHFE_PB1_ON,D,20121018,000000,15770,15800,15755,15775,56
SHFE_PB1_ON,D,20121017,000000,15700,15700,15630,15670,92
SHFE_PB1_ON,D,20121016,000000,15650,16605,15650,15735,176
SHFE_PB1_ON,D,20121015,000000,15700,15750,15650,15700,312
SHFE_PB1_ON,D,20121012,000000,15780,15890,15765,15825,254
SHFE_PB1_ON,D,20121011,000000,15800,15875,15755,15820,284
SHFE_PB1_ON,D,20121010,000000,15905,15905,15850,15875,158
SHFE_PB1_ON,D,20121009,000000,16055,16055,16020,16035,114
SHFE_PB1_ON,D,20121008,000000,15975,16050,15950,15990,100
SHFE_PB1_ON,D,20120928,000000,16130,16190,16130,16160,116
SHFE_PB1_ON,D,20120927,000000,16050,16290,16000,16075,262
SHFE_PB1_ON,D,20120926,000000,16110,16180,16085,16135,190
SHFE_PB1_ON,D,20120925,000000,16050,16075,16040,16050,106
SHFE_PB1_ON,D,20120924,000000,16050,16070,15960,16015,178
SHFE_PB1_ON,D,20120921,000000,16045,16150,16045,16110,132
SHFE_PB1_ON,D,20120920,000000,16070,16090,16000,16045,82
SHFE_PB1_ON,D,20120919,000000,16100,16200,16050,16110,164
SHFE_PB1_ON,D,20120918,000000,16015,16085,15965,16025,134
SHFE_PB1_ON,D,20120917,000000,16195,16205,16065,16140,192
SHFE_PB1_ON,D,20120914,000000,16700,16700,16195,16305,196
SHFE_PB1_ON,D,20120913,000000,15860,15910,15830,15880,86
SHFE_PB1_ON,D,20120912,000000,15900,15960,15895,15935,194
SHFE_PB1_ON,D,20120911,000000,15850,15920,15820,15845,308
SHFE_PB1_ON,D,20120910,000000,15845,15960,15805,15900,192
SHFE_PB1_ON,D,20120907,000000,15540,15540,15455,15505,236
SHFE_PB1_ON,D,20120906,000000,15350,15440,15350,15410,288
SHFE_PB1_ON,D,20120905,000000,15260,15285,15230,15255,136
